465		0.550	0.415	0.175	1.042	0.330	0.233	0.290
466		0.495	0.385	0.135	0.709	0.211	0.138	0.262
467		0.505	0.390	0.160	0.644	0.247	0.203	0.164
468		0.600	0.465	0.165	0.887	0.309	0.246	0.262
469		0.485	0.375	0.135	0.556	0.193	0.132	0.169
470		0.470	0.370	0.180	0.510	0.192	0.129	0.163
471		0.575	0.450	0.165	0.921	0.328	0.225	0.256
472		0.515	0.405	0.145	0.695	0.215	0.164	0.234
473		0.530	0.410	0.155	0.716	0.281	0.169	0.214
474		0.440	0.335	0.110	0.394	0.157	0.096	0.122
475		0.425	0.345	0.110	0.366	0.125	0.081	0.117
476		0.460	0.340	0.135	0.495	0.166	0.117	0.185
477		0.450	0.335	0.125	0.349	0.119	0.105	0.115
478		0.515	0.380	0.135	0.661	0.287	0.209	0.155
479		0.405	0.305	0.120	0.319	0.123	0.090	0.095
480		0.480	0.400	0.125	0.759	0.212	0.179	0.240
481		0.520	0.410	0.115	0.807	0.285	0.179	0.235
482		0.505	0.405	0.140	0.875	0.267	0.174	0.285
483		0.490	0.365	0.130	0.683	0.165	0.132	0.205
484		0.470	0.375	0.120	0.581	0.266	0.093	0.169
485		0.480	0.365	0.135	0.639	0.294	0.113	0.175
486		0.490	0.385	0.125	0.609	0.306	0.096	0.177
487		0.500	0.400	0.125	0.598	0.270	0.128	0.166
488		0.505	0.440	0.140	0.828	0.342	0.185	0.239
489		0.525	0.395	0.130	0.763	0.338	0.142	0.225
490		0.540	0.420	0.140	0.805	0.369	0.172	0.210
491		0.545	0.440	0.135	0.918	0.429	0.202	0.237
492		0.550	0.430	0.125	0.923	0.404	0.175	0.283
493		0.550	0.450	0.150	0.875	0.362	0.175	0.277
494		0.555	0.435	0.145	0.969	0.498	0.168	0.238
495		0.565	0.450	0.155	1.060	0.473	0.240	0.265
496		0.570	0.435	0.130	0.753	0.349	0.175	0.194
497		0.575	0.465	0.140	0.958	0.442	0.181	0.271
498		0.590	0.475	0.165	1.077	0.455	0.244	0.309
499		0.595	0.480	0.150	1.110	0.498	0.228	0.330
500		0.595	0.480	0.160	1.210	0.522	0.296	0.320
501		0.595	0.475	0.160	1.141	0.547	0.231	0.271
502		0.600	0.475	0.175	1.345	0.549	0.287	0.360
503		0.600	0.475	0.155	1.210	0.653	0.170	0.321
504		0.600	0.495	0.175	1.290	0.606	0.276	0.344
505		0.605	0.455	0.160	1.103	0.421	0.301	0.325
506		0.615	0.500	0.175	1.377	0.558	0.330	0.292
507		0.615	0.520	0.150	1.343	0.629	0.261	0.345
508		0.615	0.505	0.165	1.340	0.531	0.281	0.410
509		0.620	0.505	0.160	1.373	0.628	0.275	0.368
510		0.620	0.500	0.165	1.307	0.635	0.255	0.315
511		0.625	0.490	0.200	1.383	0.590	0.285	0.381
512		0.630	0.505	0.165	1.260	0.453	0.276	0.406
513		0.635	0.510	0.170	1.355	0.619	0.305	0.390
514		0.635	0.485	0.165	1.294	0.668	0.261	0.272
515		0.640	0.510	0.165	1.486	0.759	0.332	0.321
516		0.650	0.525	0.175	1.472	0.675	0.315	0.399
517		0.655	0.580	0.205	2.080	0.959	0.342	0.601
518		0.660	0.530	0.170	1.391	0.591	0.212	0.453
519		0.660	0.520	0.190	1.558	0.755	0.298	0.400
520		0.675	0.525	0.170	1.810	0.784	0.391	0.455
521		0.675	0.525	0.155	1.478	0.628	0.341	0.420
522		0.680	0.560	0.195	1.778	0.861	0.322	0.415
523		0.695	0.560	0.220	1.834	0.846	0.422	0.455
524		0.730	0.595	0.230	2.825	1.147	0.419	0.897
525		0.445	0.335	0.110	0.435	0.203	0.110	0.119
526		0.470	0.365	0.120	0.612	0.327	0.150	0.140
527		0.470	0.365	0.120	0.582	0.290	0.092	0.146
528		0.475	0.370	0.125	0.537	0.222	0.121	0.150
529		0.480	0.375	0.115	0.676	0.321	0.106	0.170
530		0.480	0.385	0.145	0.640	0.292	0.141	0.158
531		0.480	0.360	0.100	0.439	0.194	0.099	0.115
532		0.485	0.370	0.115	0.478	0.200	0.096	0.129
533		0.490	0.385	0.125	0.649	0.320	0.124	0.170
534		0.495	0.395	0.135	0.633	0.303	0.130	0.149
535		0.500	0.390	0.135	0.659	0.315	0.153	0.157
536		0.500	0.385	0.135	0.642	0.320	0.129	0.153
537		0.500	0.400	0.125	0.672	0.336	0.120	0.182
538		0.505	0.410	0.125	0.642	0.289	0.133	0.155
539		0.510	0.390	0.135	0.769	0.394	0.145	0.190
540		0.510	0.405	0.150	0.704	0.347	0.134	0.189
541		0.515	0.430	0.140	0.834	0.367	0.200	0.230
542		0.515	0.390	0.155	0.713	0.369	0.137	0.155
543		0.525	0.415	0.140	0.724	0.347	0.173	0.175
544		0.530	0.425	0.130	0.758	0.325	0.197	0.205
545		0.530	0.425	0.150	0.850	0.328	0.232	0.202
546		0.530	0.405	0.125	0.651	0.272	0.161	0.186
547		0.535	0.430	0.140	0.717	0.285	0.160	0.215
548		0.535	0.435	0.140	0.874	0.373	0.229	0.220
549		0.550	0.445	0.155	0.991	0.544	0.178	0.218
550		0.560	0.455	0.160	0.967	0.453	0.207	0.274
551		0.565	0.400	0.130	0.698	0.307	0.167	0.180
552		0.570	0.450	0.155	1.195	0.562	0.257	0.295
553		0.570	0.455	0.150	1.107	0.540	0.255	0.270
554		0.570	0.445	0.140	1.063	0.526	0.220	0.240
555		0.570	0.460	0.170	0.903	0.407	0.194	0.214
556		0.575	0.460	0.160	1.103	0.538	0.221	0.249
557		0.580	0.460	0.150	1.115	0.557	0.226	0.290
558		0.580	0.460	0.180	1.052	0.409	0.260	0.276
559		0.580	0.450	0.145	1.137	0.558	0.220	0.290
560		0.580	0.490	0.130	1.133	0.586	0.257	0.237
561		0.590	0.465	0.155	1.136	0.524	0.262	0.275
562		0.590	0.455	0.145	1.063	0.515	0.244	0.250
563		0.595	0.470	0.155	1.121	0.452	0.178	0.155
564		0.595	0.450	0.150	1.114	0.587	0.221	0.250
565		0.595	0.460	0.140	1.004	0.466	0.209	0.252
566		0.595	0.455	0.150	1.044	0.518	0.221	0.270
567		0.605	0.490	0.150	1.135	0.526	0.265	0.295
568		0.605	0.470	0.165	1.232	0.603	0.262	0.292
569		0.610	0.470	0.150	1.163	0.565	0.258	0.308
570		0.610	0.475	0.155	1.168	0.554	0.239	0.330
571		0.620	0.510	0.180	1.331	0.594	0.276	0.388
572		0.625	0.480	0.170	1.353	0.624	0.278	0.365
573		0.625	0.490	0.175	1.333	0.571	0.271	0.405
574		0.625	0.500	0.165	1.288	0.573	0.303	0.315
575		0.625	0.485	0.200	1.380	0.585	0.302	0.401
576		0.630	0.485	0.155	1.278	0.637	0.275	0.310
577		0.630	0.480	0.150	1.179	0.518	0.248	0.324
578		0.635	0.490	0.175	1.375	0.623	0.271	0.395
579		0.635	0.525	0.185	1.407	0.684	0.300	0.374
580		0.640	0.500	0.170	1.518	0.693	0.326	0.409
581		0.640	0.500	0.175	1.394	0.493	0.291	0.400
582		0.645	0.500	0.155	1.220	0.615	0.236	0.319
583		0.645	0.520	0.175	1.561	0.709	0.355	0.400
584		0.645	0.505	0.165	1.433	0.684	0.308	0.336
585		0.645	0.500	0.175	1.339	0.633	0.299	0.349
586		0.645	0.515	0.150	1.212	0.515	0.205	0.385
587		0.650	0.495	0.160	1.304	0.570	0.312	0.372
588		0.650	0.520	0.210	1.679	0.666	0.308	0.460
589		0.655	0.460	0.160	1.494	0.690	0.331	0.182
590		0.655	0.510	0.175	1.653	0.852	0.337	0.403
591		0.660	0.505	0.185	1.528	0.690	0.302	0.441
592		0.660	0.495	0.195	1.627	0.594	0.359	0.485
593		0.660	0.475	0.180	1.369	0.641	0.294	0.335
594		0.670	0.525	0.165	1.609	0.682	0.315	0.401
595		0.675	0.565	0.195	1.837	0.764	0.361	0.553
596		0.680	0.535	0.185	1.607	0.725	0.322	0.498
597		0.690	0.525	0.175	1.700	0.826	0.362	0.405
598		0.695	0.535	0.175	1.839	0.803	0.396	0.503
599		0.705	0.535	0.180	1.685	0.693	0.420	0.405
600		0.710	0.565	0.205	2.198	1.012	0.522	0.547
601		0.715	0.525	0.185	1.560	0.665	0.383	0.405
602		0.735	0.600	0.220	2.555	1.133	0.440	0.600
603		0.765	0.600	0.220	2.302	1.007	0.509	0.621
604		0.470	0.360	0.105	0.544	0.270	0.140	0.129
605		0.490	0.465	0.125	0.522	0.235	0.130	0.141
606		0.500	0.390	0.125	0.521	0.248	0.117	0.131
607		0.510	0.400	0.125	0.545	0.261	0.115	0.139
608		0.520	0.400	0.145	0.776	0.352	0.184	0.185
609		0.520	0.460	0.150	1.019	0.523	0.199	0.254
610		0.545	0.390	0.135	0.783	0.422	0.181	0.156
611		0.545	0.410	0.120	0.793	0.434	0.141	0.190
612		0.545	0.415	0.140	0.820	0.462	0.127	0.218
613		0.550	0.430	0.150	0.840	0.395	0.195	0.223
614		0.550	0.425	0.150	0.832	0.411	0.176	0.216
615		0.560	0.430	0.145	0.899	0.464	0.177	0.234
616		0.560	0.440	0.155	0.640	0.336	0.176	0.245
617		0.560	0.415	0.145	0.852	0.430	0.189	0.205
618		0.565	0.455	0.150	0.960	0.457	0.239	0.230
619		0.565	0.450	0.175	1.010	0.447	0.237	0.265
620		0.570	0.460	0.150	1.038	0.541	0.203	0.250
621		0.570	0.445	0.145	0.877	0.412	0.217	0.220
622		0.575	0.450	0.160	1.068	0.556	0.214	0.258
623		0.575	0.435	0.140	0.846	0.401	0.191	0.222
624		0.575	0.470	0.165	0.869	0.435	0.197	0.238
625		0.575	0.445	0.170	1.022	0.549	0.217	0.228
626		0.575	0.445	0.145	0.847	0.415	0.195	0.220
627		0.580	0.455	0.150	1.114	0.476	0.215	0.265
628		0.580	0.445	0.135	0.814	0.378	0.192	0.220
629		0.580	0.450	0.140	0.962	0.486	0.181	0.253
630		0.580	0.450	0.145	1.002	0.547	0.198	0.230
631		0.585	0.460	0.145	0.933	0.478	0.182	0.235
632		0.585	0.465	0.160	0.956	0.460	0.236	0.265
633		0.590	0.470	0.150	0.996	0.481	0.232	0.240
634		0.600	0.455	0.170	1.192	0.696	0.239	0.240
635		0.600	0.465	0.150	1.103	0.545	0.262	0.250
636		0.600	0.465	0.155	1.016	0.512	0.246	0.225
637		0.605	0.475	0.140	1.117	0.555	0.257	0.274
638		0.605	0.480	0.170	1.183	0.582	0.236	0.317
639		0.605	0.475	0.165	1.056	0.433	0.220	0.357
640		0.610	0.485	0.145	1.331	0.783	0.226	0.286
641		0.610	0.470	0.165	1.052	0.498	0.242	0.267
642		0.615	0.460	0.170	1.056	0.481	0.272	0.270
643		0.615	0.475	0.155	1.027	0.447	0.250	0.285
644		0.620	0.470	0.135	1.020	0.531	0.201	0.247
645		0.620	0.450	0.200	0.858	0.428	0.152	0.240
646		0.625	0.485	0.175	1.375	0.734	0.272	0.332
647		0.625	0.480	0.185	1.206	0.587	0.290	0.286
648		0.630	0.470	0.155	1.133	0.589	0.211	0.287
649		0.635	0.495	0.015	1.157	0.511	0.308	0.288
650		0.640	0.515	0.165	1.369	0.632	0.342	0.358
651		0.645	0.530	0.195	1.390	0.646	0.294	0.373
652		0.650	0.500	0.190	1.464	0.641	0.339	0.424
653		0.650	0.500	0.155	1.202	0.565	0.314	0.294
654		0.655	0.515	0.160	1.310	0.553	0.369	0.345
655		0.660	0.530	0.185	1.346	0.546	0.271	0.476
656		0.665	0.525	0.160	1.363	0.629	0.279	0.340
657		0.670	0.505	0.205	1.365	0.608	0.302	0.353
658		0.685	0.520	0.165	1.519	0.699	0.368	0.400
659		0.690	0.540	0.155	1.454	0.624	0.310	0.390
660		0.690	0.530	0.210	1.583	0.736	0.405	0.387
661		0.695	0.560	0.185	1.740	0.885	0.371	0.438
662		0.700	0.565	0.180	1.751	0.895	0.336	0.446
663		0.700	0.575	0.190	2.273	1.095	0.418	0.638
664		0.705	0.550	0.170	1.219	0.639	0.236	0.301
665		0.710	0.560	0.180	1.652	0.735	0.381	0.453
666		0.715	0.550	0.190	2.005	1.046	0.407	0.507
667		0.720	0.580	0.195	2.103	1.026	0.480	0.537
668		0.720	0.550	0.200	1.996	0.903	0.469	0.521
669		0.720	0.565	0.145	1.187	0.691	0.195	0.269
670		0.730	0.575	0.185	1.879	0.931	0.380	0.482
671		0.735	0.585	0.185	2.124	0.952	0.550	0.500
672		0.745	0.565	0.215	1.931	0.896	0.459	0.500
673		0.755	0.625	0.210	2.505	1.196	0.513	0.678
674		0.755	0.580	0.205	2.006	0.830	0.402	0.595
675		0.780	0.630	0.215	2.657	1.488	0.498	0.586
676		0.460	0.365	0.125	0.478	0.206	0.104	0.141
677		0.495	0.395	0.120	0.553	0.224	0.138	0.167
678		0.500	0.420	0.135	0.676	0.302	0.141	0.206
679		0.535	0.410	0.130	0.715	0.335	0.144	0.207
680		0.535	0.435	0.150	0.717	0.347	0.144	0.194
681		0.540	0.420	0.145	0.866	0.431	0.163	0.217
682		0.550	0.405	0.125	0.651	0.296	0.137	0.200
683		0.550	0.430	0.150	0.875	0.413	0.191	0.248
684		0.555	0.440	0.140	0.871	0.407	0.156	0.255
685		0.565	0.450	0.145	0.850	0.421	0.169	0.225
686		0.565	0.445	0.150	0.796	0.363	0.184	0.219
687		0.565	0.390	0.125	0.744	0.352	0.130	0.169
688		0.570	0.435	0.170	0.873	0.382	0.183	0.271
689		0.570	0.435	0.125	0.896	0.383	0.183	0.275
690		0.575	0.420	0.135	0.857	0.461	0.147	0.212
691		0.575	0.460	0.155	0.892	0.442	0.176	0.220
692		0.580	0.460	0.155	1.440	0.671	0.273	0.295
693		0.580	0.455	0.135	0.795	0.405	0.167	0.204
694		0.585	0.465	0.155	0.914	0.456	0.197	0.235
695		0.585	0.490	0.185	1.171	0.522	0.254	0.335
696		0.585	0.460	0.165	1.113	0.583	0.234	0.274
697		0.585	0.475	0.150	1.065	0.531	0.199	0.288
698		0.585	0.450	0.180	0.799	0.336	0.185	0.237
699		0.590	0.470	0.180	1.187	0.599	0.227	0.310
700		0.595	0.465	0.150	0.980	0.411	0.196	0.226
701		0.595	0.465	0.155	1.026	0.465	0.112	0.305
702		0.600	0.475	0.170	1.131	0.508	0.272	0.309
703		0.600	0.465	0.155	1.040	0.475	0.250	0.280
704		0.600	0.455	0.145	0.889	0.419	0.172	0.269
705		0.600	0.460	0.155	0.960	0.446	0.189	0.295
706		0.605	0.475	0.175	1.076	0.463	0.220	0.335
707		0.605	0.470	0.160	1.083	0.540	0.222	0.275
708		0.610	0.450	0.150	0.871	0.407	0.183	0.250
709		0.610	0.475	0.170	1.026	0.435	0.234	0.303
710		0.610	0.480	0.170	1.137	0.457	0.290	0.347
711		0.610	0.460	0.160	1.000	0.494	0.197	0.275
712		0.615	0.470	0.165	1.128	0.447	0.220	0.340
713		0.615	0.500	0.170	1.054	0.484	0.228	0.295
714		0.615	0.475	0.165	1.023	0.490	0.196	0.303
715		0.615	0.480	0.175	1.118	0.446	0.320	0.300
716		0.615	0.475	0.155	1.115	0.484	0.211	0.355
717		0.620	0.510	0.175	1.282	0.572	0.238	0.390
718		0.620	0.500	0.150	1.293	0.596	0.314	0.354
719		0.620	0.475	0.160	1.129	0.463	0.269	0.330
720		0.625	0.455	0.170	1.082	0.495	0.234	0.315
721		0.625	0.515	0.160	1.264	0.572	0.326	0.321
722		0.625	0.480	0.155	1.204	0.587	0.239	0.319
723		0.630	0.485	0.170	1.321	0.595	0.345	0.345
724		0.630	0.495	0.160	1.093	0.497	0.221	0.315
725		0.635	0.490	0.160	1.101	0.534	0.186	0.345
726		0.635	0.500	0.165	1.460	0.705	0.265	0.390
727		0.635	0.475	0.170	1.194	0.520	0.270	0.366
728		0.635	0.510	0.155	0.986	0.405	0.226	0.310
729		0.640	0.565	0.230	1.521	0.644	0.372	0.406
730		0.645	0.510	0.160	1.183	0.556	0.238	0.345
731		0.645	0.500	0.195	1.401	0.617	0.351	0.372
732		0.645	0.525	0.160	1.508	0.746	0.245	0.432
733		0.650	0.590	0.220	1.662	0.770	0.378	0.435
734		0.650	0.525	0.175	1.536	0.686	0.358	0.405
735		0.650	0.510	0.190	1.542	0.716	0.373	0.375
736		0.655	0.525	0.190	1.359	0.564	0.322	0.399
737		0.655	0.535	0.205	1.645	0.731	0.359	0.460
738		0.655	0.520	0.190	1.454	0.600	0.387	0.383
739		0.660	0.495	0.210	1.548	0.724	0.352	0.393
740		0.660	0.515	0.170	1.337	0.615	0.312	0.357
741		0.665	0.530	0.180	1.491	0.634	0.342	0.435
742		0.670	0.505	0.175	1.014	0.438	0.271	0.374
743		0.675	0.545	0.185	1.738	0.876	0.314	0.469
744		0.685	0.545	0.205	1.792	0.815	0.416	0.461
745		0.700	0.545	0.130	1.556	0.672	0.374	0.195
746		0.705	0.565	0.515	2.210	1.107	0.486	0.512
747		0.705	0.555	0.215	2.141	1.046	0.383	0.528
748		0.710	0.550	0.170	1.614	0.743	0.345	0.450
749		0.720	0.575	0.170	1.933	0.913	0.389	0.510
750		0.720	0.575	0.215	2.173	0.952	0.564	0.536
751		0.730	0.580	0.190	1.738	0.678	0.434	0.520
752		0.735	0.565	0.205	2.127	0.949	0.460	0.565
753		0.745	0.570	0.215	2.250	1.157	0.446	0.558
754		0.815	0.650	0.250	2.255	0.890	0.420	0.797
755		0.415	0.315	0.115	0.390	0.202	0.065	0.103
756		0.440	0.320	0.120	0.457	0.243	0.092	0.102
757		0.475	0.370	0.125	0.649	0.347	0.136	0.142
758		0.475	0.365	0.115	0.566	0.281	0.117	0.134
759		0.485	0.390	0.085	0.643	0.294	0.103	0.198
760		0.495	0.380	0.120	0.573	0.266	0.129	0.144
761		0.505	0.385	0.105	0.552	0.239	0.124	0.155
762		0.505	0.380	0.135	0.685	0.361	0.157	0.161
763		0.520	0.400	0.125	0.559	0.254	0.139	0.149
764		0.525	0.400	0.140	0.721	0.368	0.145	0.173
765		0.530	0.400	0.125	0.757	0.398	0.151	0.175
766		0.550	0.430	0.140	0.840	0.375	0.218	0.195
767		0.550	0.425	0.160	0.793	0.343	0.203	0.215
768		0.560	0.430	0.150	0.875	0.453	0.161	0.220
769		0.570	0.445	0.150	0.988	0.504	0.207	0.249
770		0.575	0.465	0.150	1.080	0.595	0.206	0.238
771		0.575	0.460	0.165	0.915	0.401	0.246	0.238
772		0.580	0.435	0.140	0.953	0.475	0.216	0.209
773		0.585	0.455	0.150	0.906	0.409	0.230	0.234
774		0.590	0.440	0.150	0.873	0.387	0.215	0.245
775		0.590	0.460	0.145	0.991	0.453	0.221	0.275
776		0.595	0.455	0.160	1.040	0.452	0.266	0.288
777		0.600	0.455	0.155	0.945	0.436	0.208	0.250
778		0.605	0.485	0.165	0.952	0.454	0.193	0.277
779		0.605	0.485	0.160	1.201	0.417	0.287	0.380
780		0.605	0.515	0.170	1.289	0.600	0.294	0.332
781		0.620	0.485	0.155	1.049	0.462	0.231	0.250
782		0.620	0.435	0.155	1.012	0.477	0.236	0.275
783		0.620	0.480	0.165	1.073	0.481	0.235	0.312
784		0.625	0.470	0.180	1.136	0.451	0.325	0.305
785		0.630	0.470	0.145	1.101	0.520	0.260	0.276
786		0.630	0.500	0.175	1.111	0.467	0.268	0.329
787		0.630	0.480	0.150	1.271	0.660	0.242	0.310
788		0.630	0.490	0.225	1.336	0.680	0.259	0.325
789		0.635	0.505	0.145	1.135	0.505	0.266	0.315
790		0.640	0.515	0.205	1.534	0.663	0.335	0.403
791		0.645	0.515	0.175	1.546	0.704	0.365	0.415
792		0.645	0.510	0.155	1.539	0.640	0.358	0.430
793		0.650	0.545	0.175	1.524	0.590	0.326	0.495
794		0.650	0.515	0.175	1.466	0.677	0.304	0.400
795		0.650	0.500	0.160	1.383	0.702	0.304	0.320
796		0.655	0.540	0.215	1.556	0.695	0.296	0.444
797		0.655	0.510	0.215	1.784	0.888	0.409	0.419
798		0.660	0.505	0.165	1.374	0.589	0.351	0.345
799		0.670	0.545	0.200	1.702	0.833	0.374	0.410
800		0.670	0.510	0.175	1.526	0.651	0.448	0.345
801		0.670	0.500	0.190	1.519	0.616	0.388	0.415
802		0.680	0.515	0.170	1.611	0.842	0.306	0.395
803		0.690	0.525	0.200	1.782	0.916	0.333	0.461
804		0.700	0.550	0.170	1.684	0.753	0.327	0.320
805		0.705	0.560	0.165	1.675	0.797	0.409	0.388
806		0.720	0.565	0.200	2.106	1.017	0.363	0.494
807		0.725	0.575	0.240	2.210	1.351	0.413	0.501
808		0.750	0.550	0.180	1.893	0.942	0.397	0.445
809		0.475	0.360	0.100	0.428	0.197	0.099	0.112
810		0.480	0.355	0.160	0.464	0.221	0.106	0.239
811		0.525	0.415	0.145	0.845	0.352	0.164	0.287
812		0.525	0.400	0.155	0.707	0.282	0.161	0.225
813		0.540	0.455	0.140	0.972	0.419	0.255	0.269
814		0.560	0.425	0.135	0.849	0.327	0.221	0.265
815		0.565	0.440	0.150	0.863	0.435	0.149	0.270
816		0.565	0.440	0.125	0.802	0.359	0.182	0.215
817		0.570	0.450	0.135	0.780	0.335	0.185	0.210
818		0.570	0.450	0.140	0.795	0.339	0.148	0.245
819		0.575	0.455	0.165	0.867	0.377	0.180	0.268
820		0.575	0.470	0.185	0.985	0.374	0.217	0.355
821		0.575	0.465	0.195	0.997	0.417	0.247	0.470
822		0.575	0.435	0.150	1.030	0.461	0.218	0.360
823		0.575	0.440	0.160	0.962	0.483	0.166	0.275
824		0.580	0.435	0.150	0.834	0.428	0.151	0.230
825		0.580	0.460	0.155	1.034	0.469	0.223	0.295
826		0.585	0.445	0.140	0.913	0.430	0.221	0.253
827		0.590	0.490	0.165	1.207	0.559	0.235	0.309
828		0.595	0.435	0.150	0.900	0.417	0.170	0.265
829		0.595	0.450	0.145	0.959	0.463	0.206	0.254
830		0.600	0.460	0.155	0.974	0.427	0.204	0.300
831		0.600	0.475	0.150	1.130	0.575	0.196	0.305
832		0.600	0.480	0.180	1.065	0.450	0.245	0.325
833		0.600	0.470	0.165	1.059	0.504	0.241	0.275
834		0.600	0.470	0.160	1.194	0.562	0.304	0.264
835		0.605	0.475	0.145	0.884	0.384	0.191	0.270
836		0.605	0.480	0.140	0.991	0.473	0.234	0.240
837		0.605	0.470	0.155	0.974	0.393	0.224	0.335
838		0.610	0.475	0.155	0.983	0.457	0.228	0.266
839		0.610	0.465	0.160	1.073	0.483	0.252	0.280
840		0.610	0.485	0.150	1.240	0.603	0.291	0.308
841		0.610	0.475	0.160	1.115	0.384	0.223	0.379
842		0.610	0.470	0.170	1.119	0.522	0.240	0.310
843		0.610	0.485	0.180	1.280	0.574	0.285	0.355
844		0.615	0.475	0.175	1.224	0.604	0.261	0.311
845		0.620	0.515	0.155	1.325	0.668	0.261	0.335
846		0.620	0.515	0.175	1.221	0.535	0.241	0.395
847		0.620	0.480	0.180	1.222	0.582	0.270	0.313
848		0.620	0.480	0.150	1.266	0.628	0.258	0.309
849		0.620	0.480	0.175	1.040	0.464	0.223	0.300
850		0.625	0.475	0.160	1.085	0.500	0.235	0.310
851		0.625	0.500	0.170	1.099	0.465	0.220	0.354
852		0.625	0.485	0.175	1.362	0.676	0.262	0.370
853		0.630	0.500	0.180	1.196	0.514	0.233	0.400
854		0.630	0.490	0.170	1.175	0.525	0.273	0.339
855		0.630	0.485	0.165	1.233	0.656	0.232	0.303
856		0.635	0.500	0.170	1.435	0.611	0.309	0.418
857		0.635	0.490	0.175	1.244	0.581	0.313	0.305
858		0.635	0.490	0.170	1.262	0.538	0.267	0.380
859		0.640	0.515	0.180	1.247	0.547	0.292	0.368
860		0.640	0.525	0.185	1.707	0.763	0.420	0.444
861		0.645	0.505	0.150	1.161	0.519	0.262	0.335
862		0.645	0.500	0.190	1.560	0.741	0.371	0.385
863		0.645	0.510	0.190	1.474	0.605	0.345	0.480
864		0.645	0.510	0.195	1.226	0.589	0.222	0.374
865		0.645	0.510	0.160	1.242	0.582	0.276	0.315
866		0.645	0.500	0.175	1.337	0.554	0.308	0.415
867		0.645	0.510	0.190	1.363	0.573	0.362	0.360
868		0.645	0.480	0.190	1.371	0.693	0.290	0.350
869		0.650	0.495	0.155	1.337	0.615	0.320	0.335
870		0.650	0.505	0.190	1.274	0.590	0.230	0.391
871		0.650	0.510	0.160	1.383	0.638	0.290	0.366
872		0.655	0.550	0.180	1.274	0.586	0.281	0.365
873		0.655	0.510	0.150	1.043	0.479	0.223	0.305
874		0.655	0.505	0.195	1.440	0.688	0.381	0.363
875		0.660	0.500	0.165	1.319	0.667	0.269	0.341
876		0.660	0.535	0.175	1.518	0.711	0.312	0.415
877		0.660	0.510	0.165	1.637	0.768	0.354	0.393
878		0.665	0.525	0.175	1.443	0.663	0.385	0.353
879		0.665	0.505	0.160	1.289	0.615	0.253	0.366
880		0.665	0.520	0.175	1.373	0.606	0.320	0.395
881		0.665	0.500	0.175	1.298	0.608	0.314	0.315
882		0.670	0.505	0.160	1.258	0.625	0.311	0.308
883		0.670	0.520	0.190	1.320	0.523	0.309	0.427
884		0.670	0.550	0.155	1.566	0.858	0.339	0.354
885		0.670	0.540	0.195	1.619	0.740	0.331	0.465
886		0.675	0.510	0.195	1.382	0.605	0.318	0.397
887		0.680	0.520	0.195	1.454	0.592	0.391	0.412
888		0.680	0.510	0.200	1.607	0.714	0.339	0.470
889		0.685	0.565	0.175	1.638	0.777	0.375	0.438
890		0.690	0.550	0.200	1.569	0.687	0.367	0.460
891		0.700	0.565	0.175	1.857	0.845	0.394	0.540
892		0.705	0.545	0.170	1.580	0.643	0.457	0.265
893		0.710	0.575	0.215	2.009	0.990	0.448	0.502
894		0.710	0.570	0.195	1.980	0.993	0.492	0.480
895		0.710	0.560	0.220	2.015	0.921	0.454	0.566
896		0.720	0.570	0.200	1.827	0.919	0.366	0.485
897		0.720	0.550	0.205	2.125	1.145	0.443	0.511
898		0.725	0.565	0.210	2.143	1.030	0.487	0.503
899		0.730	0.560	0.190	1.942	0.799	0.519	0.566
900		0.735	0.590	0.215	1.747	0.728	0.403	0.557
901		0.750	0.565	0.215	1.938	0.773	0.482	0.575
902		0.750	0.595	0.205	2.220	1.083	0.421	0.630
903		0.770	0.620	0.195	2.515	1.115	0.641	0.642
904		0.375	0.270	0.135	0.597	0.272	0.131	0.168
905		0.390	0.280	0.125	0.564	0.303	0.096	0.143
906		0.445	0.320	0.120	0.414	0.199	0.090	0.117
907		0.485	0.370	0.155	0.968	0.419	0.245	0.236
908		0.490	0.355	0.160	0.879	0.348	0.215	0.282
909		0.500	0.370	0.150	1.062	0.494	0.223	0.296
910		0.515	0.395	0.135	1.007	0.472	0.249	0.252
911		0.525	0.365	0.170	0.961	0.438	0.223	0.276
912		0.525	0.380	0.125	0.650	0.303	0.155	0.159
913		0.535	0.425	0.135	0.771	0.377	0.181	0.179
914		0.545	0.415	0.200	1.358	0.567	0.318	0.403
915		0.545	0.385	0.150	1.119	0.542	0.244	0.284
916		0.550	0.420	0.160	1.341	0.632	0.311	0.344
917		0.570	0.455	0.175	1.020	0.480	0.214	0.290
918		0.575	0.440	0.185	1.025	0.507	0.225	0.248
919		0.585	0.455	0.145	0.953	0.395	0.269	0.258
920		0.600	0.495	0.175	1.300	0.620	0.284	0.329
921		0.600	0.465	0.165	1.038	0.497	0.221	0.251
922		0.605	0.475	0.150	1.150	0.575	0.232	0.297
923		0.610	0.475	0.150	1.113	0.519	0.258	0.300
924		0.615	0.455	0.145	1.115	0.504	0.238	0.315
925		0.625	0.495	0.175	1.254	0.582	0.286	0.319
926		0.625	0.490	0.185	1.169	0.527	0.254	0.344
927		0.635	0.495	0.195	1.172	0.445	0.311	0.347
928		0.640	0.475	0.140	1.073	0.489	0.230	0.310
929		0.645	0.500	0.160	1.381	0.672	0.326	0.315
930		0.650	0.525	0.190	1.613	0.777	0.368	0.397
