70		-1.0
71		-1.0
72		1.0
73		1.0
74		-1.0
75		1.0
76		1.0
77		-1.0
78		1.0
79		-1.0
80		-1.0
81		-1.0
82		1.0
83		-1.0
84		-1.0
85		-1.0
86		1.0
87		1.0
88		-1.0
89		1.0
90		-1.0
91		1.0
92		-1.0
93		1.0
94		-1.0
95		-1.0
96		-1.0
97		-1.0
98		1.0
99		1.0
100		-1.0
101		1.0
102		-1.0
103		1.0
104		1.0
105		-1.0
106		-1.0
107		-1.0
108		-1.0
109		-1.0
110		1.0
111		-1.0
112		1.0
113		-1.0
114		1.0
115		1.0
116		-1.0
117		-1.0
118		1.0
119		1.0
120		-1.0
121		-1.0
122		-1.0
123		1.0
124		1.0
125		1.0
126		1.0
127		-1.0
128		-1.0
129		1.0
130		1.0
131		1.0
132		1.0
133		-1.0
134		-1.0
135		1.0
136		1.0
137		1.0
138		1.0
139		1.0
140		-1.0
141		1.0
142		-1.0
143		1.0
144		-1.0
145		1.0
146		1.0
147		1.0
148		-1.0
149		-1.0
150		-1.0
151		-1.0
152		1.0
153		1.0
154		-1.0
155		1.0
156		-1.0
157		1.0
158		-1.0
159		1.0
160		-1.0
161		-1.0
162		-1.0
163		1.0
164		1.0
165		-1.0
166		1.0
167		-1.0
168		-1.0
169		1.0
170		1.0
171		1.0
172		-1.0
173		-1.0
174		1.0
175		-1.0
176		1.0
177		1.0
178		-1.0
179		-1.0
180		1.0
181		1.0
182		1.0
183		1.0
184		1.0
185		-1.0
186		1.0
187		1.0
188		-1.0
189		-1.0
190		-1.0
191		-1.0
192		1.0
193		1.0
194		1.0
195		1.0
196		1.0
197		1.0
198		1.0
199		-1.0
200		-1.0
201		1.0
202		-1.0
203		-1.0
204		1.0
205		-1.0
206		-1.0
207		-1.0
208		1.0
209		-1.0
210		1.0
211		-1.0
212		1.0
213		1.0
214		1.0
215		1.0
216		-1.0
217		-1.0
218		1.0
219		1.0
220		-1.0
221		-1.0
222		-1.0
223		-1.0
224		1.0
225		1.0
226		1.0
227		1.0
228		-1.0
229		1.0
230		-1.0
231		-1.0
232		-1.0
233		1.0
234		-1.0
235		-1.0
236		-1.0
237		1.0
238		-1.0
239		1.0
240		-1.0
241		-1.0
242		1.0
243		-1.0
244		1.0
245		1.0
246		1.0
247		-1.0
248		1.0
249		-1.0
250		1.0
251		-1.0
252		-1.0
253		1.0
254		-1.0
255		1.0
256		-1.0
257		1.0
258		1.0
259		1.0
260		1.0
261		-1.0
262		1.0
263		1.0
264		-1.0
265		1.0
266		1.0
267		1.0
268		-1.0
269		-1.0
270		-1.0
271		-1.0
272		-1.0
273		-1.0
274		-1.0
275		-1.0
276		1.0
277		1.0
278		-1.0
279		-1.0
280		-1.0
281		1.0
282		-1.0
283		1.0
284		-1.0
285		-1.0
286		-1.0
287		-1.0
288		1.0
289		-1.0
290		-1.0
291		-1.0
292		1.0
293		-1.0
294		1.0
295		-1.0
296		-1.0
297		1.0
298		1.0
299		-1.0
300		-1.0
301		-1.0
302		1.0
303		-1.0
304		1.0
305		-1.0
306		1.0
307		-1.0
308		1.0
309		1.0
310		-1.0
311		-1.0
312		-1.0
313		-1.0
314		-1.0
315		-1.0
316		-1.0
317		-1.0
318		1.0
319		1.0
320		1.0
321		1.0
322		1.0
323		1.0
324		-1.0
325		1.0
326		-1.0
327		-1.0
328		1.0
329		-1.0
330		1.0
331		-1.0
332		1.0
333		1.0
334		1.0
335		1.0
336		1.0
337		-1.0
338		1.0
339		1.0
340		1.0
341		1.0
342		1.0
343		1.0
344		-1.0
345		-1.0
346		1.0
347		1.0
348		-1.0
349		-1.0
350		1.0
351		-1.0
352		-1.0
353		1.0
354		-1.0
355		1.0
356		-1.0
357		-1.0
358		1.0
359		1.0
360		-1.0
361		-1.0
362		-1.0
363		1.0
364		-1.0
365		1.0
366		1.0
367		1.0
368		-1.0
369		-1.0
370		-1.0
371		-1.0
372		-1.0
373		1.0
374		1.0
375		1.0
376		-1.0
377		1.0
378		1.0
379		-1.0
380		-1.0
381		-1.0
382		1.0
383		-1.0
384		-1.0
385		1.0
386		-1.0
387		-1.0
388		-1.0
389		-1.0
390		-1.0
391		-1.0
392		1.0
393		1.0
394		-1.0
395		1.0
396		-1.0
397		-1.0
398		-1.0
399		-1.0
400		1.0
401		-1.0
402		-1.0
403		-1.0
404		-1.0
405		-1.0
406		1.0
407		-1.0
408		-1.0
409		-1.0
410		-1.0
411		-1.0
412		-1.0
413		-1.0
414		1.0
415		1.0
416		1.0
417		1.0
418		1.0
419		-1.0
420		1.0
421		-1.0
422		-1.0
423		1.0
424		-1.0
425		1.0
426		-1.0
427		1.0
428		1.0
429		1.0
430		-1.0
431		1.0
432		-1.0
433		-1.0
434		1.0
435		-1.0
436		-1.0
437		-1.0
438		1.0
439		-1.0
440		-1.0
441		1.0
442		-1.0
443		1.0
444		1.0
445		1.0
446		-1.0
447		-1.0
448		-1.0
449		-1.0
450		1.0
451		-1.0
452		1.0
453		-1.0
454		-1.0
455		-1.0
456		1.0
457		-1.0
458		-1.0
459		1.0
460		1.0
461		-1.0
462		1.0
463		-1.0
464		1.0
465		-1.0
466		-1.0
467		-1.0
468		-1.0
469		1.0
470		-1.0
471		-1.0
472		-1.0
473		-1.0
474		-1.0
475		1.0
476		-1.0
477		-1.0
478		-1.0
479		1.0
480		-1.0
481		-1.0
482		1.0
483		1.0
484		-1.0
485		-1.0
486		1.0
487		-1.0
488		-1.0
489		1.0
490		1.0
491		-1.0
492		-1.0
493		1.0
494		-1.0
495		1.0
496		-1.0
497		-1.0
498		1.0
499		-1.0
500		1.0
501		-1.0
502		-1.0
503		1.0
504		-1.0
505		-1.0
506		1.0
507		-1.0
508		-1.0
509		1.0
510		-1.0
511		-1.0
512		1.0
513		-1.0
514		-1.0
515		1.0
516		1.0
517		-1.0
518		1.0
519		1.0
520		-1.0
521		-1.0
522		1.0
523		-1.0
524		-1.0
525		1.0
526		1.0
527		-1.0
528		-1.0
529		-1.0
530		-1.0
531		-1.0
532		-1.0
533		1.0
534		-1.0
535		-1.0
536		-1.0
537		-1.0
538		-1.0
539		1.0
540		-1.0
541		-1.0
542		-1.0
543		-1.0
544		-1.0
545		-1.0
546		1.0
547		-1.0
548		1.0
549		-1.0
550		1.0
551		-1.0
552		1.0
553		-1.0
554		1.0
555		1.0
556		1.0
557		1.0
558		1.0
559		-1.0
560		-1.0
561		1.0
562		1.0
563		-1.0
564		1.0
565		1.0
566		1.0
567		-1.0
568		1.0
569		-1.0
570		-1.0
571		1.0
572		-1.0
573		1.0
574		1.0
575		-1.0
576		1.0
577		1.0
578		-1.0
579		-1.0
580		-1.0
581		-1.0
582		-1.0
583		-1.0
584		1.0
585		1.0
586		-1.0
587		1.0
588		1.0
589		1.0
590		1.0
591		-1.0
592		1.0
593		-1.0
594		1.0
595		-1.0
596		-1.0
597		-1.0
598		-1.0
599		1.0
600		1.0
601		-1.0
602		-1.0
603		1.0
604		-1.0
605		1.0
606		1.0
607		-1.0
608		1.0
609		-1.0
610		-1.0
611		-1.0
612		-1.0
613		1.0
614		1.0
615		-1.0
616		-1.0
617		1.0
618		1.0
619		-1.0
620		-1.0
621		1.0
622		1.0
623		-1.0
624		-1.0
625		-1.0
626		-1.0
627		-1.0
628		-1.0
629		-1.0
630		1.0
631		-1.0
632		1.0
633		1.0
634		-1.0
635		-1.0
636		1.0
637		-1.0
638		1.0
639		-1.0
640		-1.0
641		-1.0
642		1.0
643		-1.0
644		1.0
645		1.0
646		1.0
647		1.0
648		-1.0
649		-1.0
650		-1.0
651		-1.0
652		-1.0
653		-1.0
654		-1.0
655		1.0
656		1.0
657		-1.0
658		1.0
659		1.0
660		1.0
661		1.0
662		-1.0
663		-1.0
664		1.0
665		1.0
666		1.0
667		-1.0
668		-1.0
669		1.0
670		1.0
671		1.0
672		-1.0
673		1.0
674		-1.0
675		1.0
676		-1.0
677		-1.0
678		1.0
679		-1.0
680		-1.0
681		-1.0
682		1.0
683		1.0
684		1.0
685		-1.0
686		-1.0
687		1.0
688		1.0
689		-1.0
690		1.0
691		1.0
692		1.0
693		-1.0
694		1.0
695		-1.0
696		-1.0
697		1.0
698		-1.0
699		1.0
700		1.0
701		-1.0
702		-1.0
703		-1.0
704		1.0
705		-1.0
706		1.0
707		-1.0
708		-1.0
709		-1.0
710		1.0
711		1.0
712		1.0
713		1.0
714		-1.0
715		-1.0
716		-1.0
717		1.0
718		-1.0
719		1.0
720		-1.0
721		1.0
722		-1.0
723		1.0
724		-1.0
725		1.0
726		-1.0
727		-1.0
728		1.0
729		1.0
730		1.0
731		1.0
732		-1.0
733		1.0
734		-1.0
735		-1.0
736		-1.0
737		1.0
738		-1.0
739		-1.0
740		-1.0
741		-1.0
742		-1.0
743		-1.0
744		-1.0
745		-1.0
746		1.0
747		1.0
748		-1.0
749		-1.0
750		-1.0
;

param a_test : 1 2 3 4 :=
1		0.602	0.158	0.676	0.737
2		0.131	0.449	0.460	0.616
3		0.983	0.140	0.843	0.702
4		0.322	0.723	0.179	0.504
5		0.801	0.279	0.581	0.889
6		0.464	0.522	0.392	0.483
7		0.821	0.299	0.365	0.766
8		0.269	0.577	0.572	0.049
9		0.271	0.347	0.774	0.093
10		0.203	0.898	0.833	0.731
11		0.159	0.211	0.026	0.257
12		0.157	0.230	0.195	0.946
13		0.429	0.681	0.879	0.296
14		0.572	0.868	0.598	0.559
15		0.504	0.055	0.220	0.638
16		0.868	0.918	0.274	0.712
17		0.440	0.608	0.032	0.034
18		0.508	0.287	0.425	0.459
19		0.740	0.052	0.768	0.406
20		0.643	0.358	0.465	0.118
21		0.007	0.575	0.205	0.669
22		0.164	0.740	0.587	0.320
23		0.543	0.757	0.381	0.165
24		0.886	0.893	0.775	0.613
25		0.143	0.898	0.142	0.712
26		0.707	0.884	0.393	0.294
27		0.335	0.613	0.822	0.988
28		0.267	0.440	0.047	0.826
29		0.269	0.144	0.710	0.031
30		0.258	0.205	0.289	0.006
31		0.143	0.793	0.302	0.293
32		0.498	0.908	0.856	0.708
33		0.207	0.755	0.545	0.707
34		0.168	0.581	0.687	0.983
35		0.789	0.988	0.282	0.917
36		0.329	0.492	0.820	0.275
37		0.638	0.935	0.142	0.840
38		0.437	0.627	0.211	0.014
39		0.188	0.246	0.080	0.256
40		0.822	0.718	0.375	0.516
41		0.039	0.953	0.844	0.388
42		0.977	0.716	0.380	0.884
43		0.742	0.503	0.328	0.209
44		0.506	0.985	0.674	0.701
45		0.542	0.532	0.292	0.682
46		0.870	0.994	0.489	0.447
47		0.987	0.081	0.887	0.100
48		0.840	0.180	0.648	0.088
49		0.754	0.064	0.818	0.150
50		0.177	0.183	0.550	0.374
51		0.863	0.001	0.067	0.288
52		0.420	0.028	0.350	0.875
53		0.388	0.121	0.339	0.103
54		0.284	0.927	0.389	0.326
55		0.147	0.877	0.947	0.192
56		0.503	0.701	0.485	0.104
57		0.735	0.068	0.991	0.216
58		0.137	0.573	0.151	0.486
59		0.608	0.503	0.065	0.392
60		0.033	0.363	0.156	0.649
61		0.499	0.931	0.527	0.531
62		0.881	0.509	0.295	0.844
63		0.335	0.390	0.214	0.431
64		0.557	0.526	0.630	0.424
65		0.122	0.127	0.166	0.639
66		0.814	0.907	0.590	0.258
67		0.821	0.077	0.850	0.359
68		0.592	0.848	0.539	0.283
69		0.261	0.970	0.512	0.628
70		0.313	0.863	0.891	0.303
71		0.192	0.221	0.338	0.288
72		0.587	0.416	0.563	0.222
73		0.106	0.609	0.653	0.145
74		0.590	0.482	0.050	0.378
75		0.240	0.022	0.827	0.149
76		0.709	0.503	0.692	0.600
77		0.654	0.782	0.985	0.306
78		0.642	0.461	0.883	0.842
79		0.645	0.079	0.559	0.893
80		0.011	0.192	0.170	0.357
81		0.220	0.295	0.245	0.339
82		0.706	0.456	0.151	0.236
83		0.765	0.250	0.406	0.336
84		0.706	0.423	0.970	0.683
85		0.063	0.229	0.816	0.840
86		0.762	0.712	0.114	0.069
87		0.760	0.862	0.870	0.676
88		0.960	0.379	0.834	0.046
89		0.691	0.304	0.099	0.100
90		0.713	0.975	0.060	0.090
91		0.422	0.601	0.242	0.740
92		0.925	0.319	0.351	0.070
93		0.492	0.558	0.751	0.787
94		0.923	0.994	0.573	0.436
95		0.012	0.493	0.865	0.568
96		0.876	0.207	0.043	0.990
97		0.966	0.746	0.638	0.127
98		0.270	0.396	0.429	0.164
99		0.838	0.642	0.220	0.411
100		0.882	0.390	0.687	0.124
101		0.026	0.992	0.809	0.784
102		0.136	0.257	0.330	0.395
103		0.279	0.157	0.645	0.644
104		0.392	0.191	0.336	0.201
105		0.319	0.278	0.464	0.576
106		0.970	0.265	0.615	0.285
107		0.951	0.775	0.081	0.377
108		0.486	0.463	0.010	0.844
109		0.245	0.742	0.418	0.224
110		0.835	0.580	0.409	0.881
111		0.292	0.782	0.611	0.444
112		0.255	0.976	0.107	0.256
113		0.536	0.276	0.065	0.304
114		0.156	0.137	0.227	0.428
115		0.896	0.627	0.443	0.880
116		0.901	0.651	0.344	0.932
117		0.958	0.783	0.075	0.932
118		0.733	0.740	0.158	0.725
119		0.945	0.835	0.616	0.296
120		0.190	0.041	0.480	0.641
121		0.468	0.970	0.551	0.149
122		0.924	0.067	0.331	0.039
123		0.641	0.503	0.038	0.508
124		0.965	0.423	0.271	0.726
125		0.977	0.066	0.094	0.267
126		0.227	0.853	0.702	0.031
127		0.544	0.304	0.798	0.973
128		0.264	0.507	0.431	0.667
129		0.628	0.767	0.043	0.288
130		0.300	0.556	0.532	0.879
131		0.875	0.754	0.276	0.281
132		0.284	0.272	0.127	0.768
133		0.184	0.065	0.083	0.796
134		0.573	0.838	0.782	0.858
135		0.048	0.828	0.404	0.086
136		0.779	0.345	0.821	0.153
137		0.806	0.258	0.118	0.984
138		0.912	0.106	0.194	0.781
139		0.731	0.672	0.184	0.113
140		0.844	0.049	0.114	0.936
141		0.525	0.197	0.781	0.577
142		0.441	0.723	0.950	0.482
143		0.178	0.946	0.165	0.899
144		0.176	0.584	0.934	0.999
145		0.860	0.830	0.588	0.256
146		0.385	0.314	0.375	0.066
147		0.077	0.730	0.626	0.263
148		0.911	0.213	0.678	0.254
149		0.439	0.744	0.038	0.427
150		0.691	0.446	0.438	0.421
151		0.305	0.229	0.121	0.454
152		0.778	0.576	0.683	0.139
153		0.802	0.023	0.851	0.190
154		0.965	0.316	0.413	0.323
155		0.275	0.454	0.587	0.846
156		0.060	0.292	0.371	0.910
157		0.785	0.711	0.502	0.221
158		0.557	0.005	0.249	0.213
159		0.246	0.921	0.711	0.909
160		0.036	0.186	0.347	0.338
161		0.961	0.605	0.186	0.040
162		0.079	0.763	0.001	0.745
163		0.788	0.107	0.675	0.342
164		0.363	0.009	0.409	0.288
165		0.342	0.940	0.423	0.668
166		0.069	0.207	0.266	0.729
167		0.556	0.169	0.535	0.619
168		0.621	0.630	0.716	0.422
169		0.849	0.054	0.858	0.177
170		0.330	0.327	0.223	0.167
171		0.277	0.696	0.543	0.009
172		0.208	0.556	0.047	0.025
173		0.260	0.216	0.158	0.838
174		0.711	0.967	0.192	0.382
175		0.692	0.253	0.714	0.275
176		0.267	0.120	0.095	0.287
177		0.052	0.164	0.900	0.876
178		0.943	0.679	0.924	0.598
179		0.342	0.166	0.087	0.247
180		0.683	0.286	0.540	0.419
181		0.752	0.046	0.906	0.171
182		0.431	0.018	0.833	0.697
183		0.168	0.978	0.720	0.919
184		0.369	0.423	0.531	0.983
185		0.085	0.749	0.367	0.488
186		0.239	0.275	0.907	0.090
187		0.779	0.032	0.233	0.468
188		0.922	0.266	0.199	0.735
189		0.021	0.414	0.725	0.204
190		0.594	0.943	0.563	0.308
191		0.548	0.859	0.547	0.599
192		0.295	0.744	0.893	0.794
193		0.087	0.158	0.580	0.785
194		0.169	0.742	0.376	0.167
195		0.753	0.454	0.527	0.493
196		0.692	0.636	0.907	0.676
197		0.315	0.344	0.242	0.258
198		0.263	0.385	0.598	0.923
199		0.121	0.161	0.200	0.448
200		0.436	0.760	0.469	0.540
201		0.429	0.809	0.258	0.409
202		0.747	0.393	0.435	0.118
203		0.867	0.980	0.775	0.465
204		0.481	0.456	0.956	0.552
205		0.944	0.526	0.589	0.949
206		0.456	0.775	0.748	0.256
207		0.096	0.544	0.434	0.013
208		0.980	0.598	0.897	0.401
209		0.348	0.686	0.954	0.558
210		0.686	0.712	0.343	0.995
211		0.687	0.186	0.346	0.240
212		0.601	0.170	0.001	0.438
213		0.903	0.500	0.552	0.502
214		0.457	0.021	0.721	0.361
215		0.107	0.914	0.502	0.153
216		0.319	0.339	0.905	0.521
217		0.585	0.521	0.706	0.947
218		0.996	0.192	0.522	0.763
219		0.606	0.900	0.819	0.654
220		0.795	0.854	0.258	0.740
221		0.476	0.531	0.932	0.611
222		0.243	0.510	0.690	0.152
223		0.327	0.106	0.479	0.976
224		0.914	0.553	0.149	0.263
225		0.013	0.913	0.493	0.776
226		0.744	0.514	0.076	0.353
227		0.253	0.214	0.305	0.550
228		0.709	0.846	0.798	0.515
229		0.464	0.051	0.694	0.684
230		0.323	0.834	0.637	0.362
231		0.711	0.428	0.756	0.259
232		0.481	0.985	0.384	0.427
233		0.921	0.136	0.550	0.018
234		0.876	0.898	0.126	0.892
235		0.987	0.484	0.151	0.753
236		0.386	0.946	0.526	0.439
237		0.808	0.482	0.024	0.434
238		0.642	0.220	0.159	0.500
239		0.831	0.519	0.336	0.162
240		0.217	0.718	0.935	0.567
241		0.042	0.787	0.912	0.934
242		0.880	0.333	0.365	0.743
243		0.414	0.335	0.995	0.720
244		0.699	0.097	0.667	0.667
245		0.933	0.954	0.448	0.846
246		0.825	0.928	0.736	0.947
247		0.128	0.651	0.989	0.950
248		0.617	0.158	0.897	0.466
249		0.698	0.364	0.166	0.390
250		0.229	0.037	0.266	0.722
;

param y_test :=
1		1.0
2		-1.0
3		1.0
4		-1.0
5		1.0
6		1.0
7		1.0
8		-1.0
9		-1.0
10		1.0
11		-1.0
12		-1.0
13		1.0
14		-1.0
15		-1.0
16		1.0
17		-1.0
18		-1.0
19		-1.0
20		-1.0
21		-1.0
22		-1.0
23		-1.0
24		1.0
25		-1.0
26		1.0
27		1.0
28		-1.0
29		-1.0
30		1.0
31		-1.0
32		1.0
33		1.0
34		1.0
35		1.0
36		-1.0
37		1.0
38		-1.0
39		-1.0
40		1.0
41		1.0
42		1.0
43		-1.0
44		1.0
45		1.0
46		1.0
47		1.0
48		-1.0
49		-1.0
50		-1.0
51		-1.0
52		-1.0
53		1.0
54		-1.0
55		1.0
56		-1.0
57		1.0
58		-1.0
59		-1.0
60		-1.0
61		1.0
62		1.0
63		-1.0
64		1.0
65		-1.0
66		1.0
67		1.0
68		1.0
69		1.0
70		1.0
71		-1.0
72		-1.0
73		-1.0
74		-1.0
75		-1.0
76		1.0
77		1.0
78		1.0
79		1.0
80		-1.0
81		-1.0
82		-1.0
83		-1.0
84		1.0
85		-1.0
86		-1.0
87		1.0
88		-1.0
89		-1.0
90		-1.0
91		1.0
92		-1.0
93		1.0
94		1.0
95		-1.0
96		1.0
97		1.0
98		-1.0
99		1.0
100		1.0
101		1.0
102		-1.0
103		-1.0
104		-1.0
105		-1.0
106		1.0
107		1.0
108		-1.0
109		-1.0
110		-1.0
111		1.0
112		-1.0
113		-1.0
114		-1.0
115		1.0
116		1.0
117		-1.0
118		1.0
119		1.0
120		-1.0
121		1.0
122		-1.0
123		-1.0
124		1.0
125		-1.0
126		-1.0
127		1.0
128		-1.0
129		-1.0
130		1.0
131		1.0
132		-1.0
133		-1.0
134		1.0
135		1.0
136		1.0
137		1.0
138		-1.0
139		-1.0
140		-1.0
141		1.0
142		1.0
143		1.0
144		1.0
145		1.0
146		-1.0
147		-1.0
148		1.0
149		-1.0
150		-1.0
151		-1.0
152		1.0
153		-1.0
154		1.0
155		1.0
156		-1.0
157		1.0
158		-1.0
159		1.0
160		-1.0
161		-1.0
162		-1.0
163		-1.0
164		-1.0
165		1.0
166		-1.0
167		-1.0
168		1.0
169		-1.0
170		1.0
171		1.0
172		-1.0
173		-1.0
174		1.0
175		-1.0
176		-1.0
177		-1.0
178		1.0
179		-1.0
180		-1.0
181		-1.0
182		-1.0
183		1.0
184		1.0
185		-1.0
186		-1.0
187		-1.0
188		1.0
189		-1.0
190		1.0
191		1.0
192		1.0
193		-1.0
194		-1.0
195		1.0
196		1.0
197		-1.0
198		1.0
199		-1.0
200		-1.0
201		-1.0
202		-1.0
203		1.0
204		1.0
205		1.0
206		1.0
207		-1.0
208		1.0
209		1.0
210		1.0
211		-1.0
212		-1.0
213		1.0
214		-1.0
215		-1.0
216		1.0
217		1.0
218		1.0
219		1.0
220		1.0
221		1.0
222		-1.0
223		-1.0
224		-1.0
225		1.0
226		-1.0
227		-1.0
228		1.0
229		-1.0
230		1.0
231		1.0
232		1.0
233		-1.0
234		1.0
235		1.0
236		1.0
237		-1.0
238		-1.0
239		-1.0
240		1.0
241		1.0
242		1.0
243		1.0
244		1.0
245		1.0
246		1.0
247		1.0
248		1.0
249		-1.0
250		-1.0
;

